,cenario,rodada,tempo_conectado_sem_link,tempo_desconectado,tempo_sem_link
85,0.0,17.0,0.45631338035416213,0.5426916593466075,0.9990050397007697
86,0.0,17.0,0.2088578099696259,0.7886537504501946,0.9975115604198206
87,0.0,17.0,0.45129034183050293,0.5326971603621037,0.9839875021926067
88,0.0,17.0,0.2942277603236802,0.6582980988718004,0.9525258591954806
89,0.0,17.0,0.3654952493491096,0.5420738647039729,0.9075691140530824
90,0.0,18.0,0.3102231485386456,0.6758568618014158,0.9860800103400613
91,0.0,18.0,0.22849285305089465,0.7292211109789152,0.9577139640298099
92,0.0,18.0,0.3005744245971296,0.6108013114788914,0.911375736076021
93,0.0,18.0,0.39136527626667045,0.5191493731982265,0.910514649464897
94,0.0,18.0,0.2897661802976515,0.6664883661255314,0.956254546423183
95,0.0,19.0,0.24047149766963588,0.7589043701796496,0.9993758678492856
96,0.0,19.0,0.2816744149967497,0.6992767041711389,0.9809511191678885
97,0.0,19.0,0.2960688282834243,0.6584802305215463,0.9545490588049705
98,0.0,19.0,0.335388903094801,0.6576724946312213,0.9930613977260224
99,0.0,19.0,0.35308536012995895,0.6246455514471826,0.9777309115771415
100,0.0,20.0,0.24680297346853727,0.7305481387040759,0.9773511121726132
101,0.0,20.0,0.22757181559216105,0.7283079018984162,0.9558797174905773
102,0.0,20.0,0.2086837635624665,0.7777601645491106,0.9864439281115771
103,0.0,20.0,0.36671045544375824,0.5931731699562484,0.9598836254000066
104,0.0,20.0,0.29362915741220524,0.6531609510573414,0.9467901084695468
105,0.0,21.0,0.06481727687929817,0.9315649909056553,0.9963822677849534
106,0.0,21.0,0.29920053734571417,0.6695405798288542,0.9687411171745683
107,0.0,21.0,0.18499691372705357,0.7891089373998712,0.9741058511269248
108,0.0,21.0,0.2337846405049236,0.7618746122203299,0.9956592527252534
109,0.0,21.0,0.1572000443720358,0.8339876642503783,0.9911877086224141
110,0.0,22.0,0.17595019617675803,0.7911620943392916,0.9671122905160494
111,0.0,22.0,0.1124742752362276,0.8861378173607029,0.9986120925969305
112,0.0,22.0,0.25393866496145096,0.716384617445364,0.9703232824068148
113,0.0,22.0,0.1267667050571307,0.8607252894983514,0.9874919945554821
114,0.0,22.0,0.45297413867209674,0.5006257959150968,0.9535999345871936
115,0.0,23.0,0.20477282175831837,0.7831068184406016,0.98787964019892
116,0.0,23.0,0.4937796169754198,0.4792123280851983,0.972991945060618
117,0.0,23.0,0.2756799323351702,0.7199362356452937,0.9956161679804639
118,0.0,23.0,0.2465538696516049,0.6954429242183393,0.9419967938699444
119,0.0,23.0,0.2696214490269876,0.726189936267225,0.9958113852942126
120,0.0,24.0,0.10026848141358229,0.878888179850522,0.9791566612641045
121,0.0,24.0,0.21904969804869198,0.7562452858791604,0.9752949839278525
122,0.0,24.0,0.2959896670222071,0.6621809260588042,0.9581705930810113
123,0.0,24.0,0.477979233900145,0.4623129894165871,0.9402922233167321
124,0.0,24.0,0.07859500612524024,0.8841860374431705,0.9627810435684107
125,0.0,25.0,0.24838156214347348,0.7361429238203226,0.9845244859637962
126,0.0,25.0,0.17604268614020935,0.7524853980792721,0.9285280842194815
127,0.0,25.0,0.20533122024236142,0.7851955088957762,0.9905267291381377
128,0.0,25.0,0.42968912787130237,0.49707120098075064,0.9267603288520531
129,0.0,25.0,0.07076246863249051,0.8969764612513426,0.9677389298838331
130,0.0,26.0,0.2594011765399061,0.6874000402325359,0.946801216772442
131,0.0,26.0,0.4012364646452939,0.5450910124169895,0.9463274770622834
132,0.0,26.0,0.307511184360898,0.671641341928645,0.979152526289543
133,0.0,26.0,0.43664384802158446,0.5500446187316915,0.9866884667532758
134,0.0,26.0,0.2618818165259599,0.719040041323225,0.9809218578491847
135,0.0,27.0,0.14296838624066674,0.8339731288692152,0.9769415151098819
136,0.0,27.0,0.10206870808738382,0.8411578635427026,0.9432265716300864
137,0.0,27.0,0.25066401371447394,0.7311434399188721,0.9818074536333461
138,0.0,27.0,0.2903767517531328,0.7009235287708233,0.9913002805239561
139,0.0,27.0,0.49724873975334233,0.4933918046014159,0.9906405443547582
140,0.0,28.0,0.22506631460000337,0.7683879134546023,0.9934542280546057
141,0.0,28.0,0.16454589066927228,0.8289352058173582,0.9934810964866307
142,0.0,28.0,0.3264805640881647,0.641363873932362,0.9678444380205268
143,0.0,28.0,0.09101927918316266,0.8947233930428466,0.9857426722260093
144,0.0,28.0,0.16856607555473277,0.7903976494657465,0.9589637250204793
145,0.0,29.0,0.3460576987556589,0.6503353132547169,0.996393012010376
146,0.0,29.0,0.3296405933846056,0.638223524363829,0.9678641177484345
147,0.0,29.0,0.30907300074017857,0.6739411830634398,0.9830141838036182
148,0.0,29.0,0.5250252318859645,0.45561233731318057,0.980637569199145
149,0.0,29.0,0.281698584293755,0.7142449760663028,0.9959435603600577
150,0.0,30.0,0.24105077175191406,0.7016792798954629,0.942730051647377
151,0.0,30.0,0.21753665562997665,0.7373023181530088,0.9548389737829855
152,0.0,30.0,0.16902486174264728,0.7964760981891273,0.9655009599317745
153,0.0,30.0,0.3415366858795177,0.6479367885687901,0.9894734744483079
154,0.0,30.0,0.09170215195989428,0.886771395968626,0.9784735479285203
155,0.0,31.0,0.06860409363223893,0.9064577393885146,0.9750618330207536
156,0.0,31.0,0.2882973599169092,0.694784382491597,0.9830817424085063
157,0.0,31.0,0.3259744618862023,0.6341227948757078,0.9600972567619102
158,0.0,31.0,0.28668494342422096,0.701062011961611,0.9877469553858319
159,0.0,31.0,0.15545952504709992,0.7409709933763723,0.8964305184234721
160,0.0,32.0,0.26737442041596726,0.7251917911318,0.9925662115477673
161,0.0,32.0,0.35868358555024876,0.5574124418540657,0.9160960274043144
162,0.0,32.0,0.24419321187299742,0.7047825746761639,0.9489757865491613
163,0.0,32.0,0.39199051466104173,0.5646992457291569,0.9566897603901987
164,0.0,32.0,0.1627017423989604,0.8179540642388239,0.9806558066377845
165,0.0,33.0,0.29863214904059104,0.6586566483467712,0.9572887973873622
166,0.0,33.0,0.21138424328135177,0.7714904213877132,0.9828746646690649
167,0.0,33.0,0.3055866939235742,0.6092451997694063,0.9148318936929805
168,0.0,33.0,0.3536893917996894,0.616902731615978,0.9705921234156674
169,0.0,33.0,0.4590478549320834,0.5126452604972147,0.971693115429298
170,0.0,34.0,0.6158285868350917,0.30907608792131025,0.9249046747564019
171,0.0,34.0,0.2703983186986733,0.6818250749303403,0.9522233936290135
172,0.0,34.0,0.16971061325294992,0.8270386992591363,0.9967493125120862
173,0.0,34.0,0.1633623622507706,0.7606307786617184,0.9239931409124889
174,0.0,34.0,0.34294649664547794,0.6378781871822712,0.980824683827749
175,0.0,35.0,0.3176255455751802,0.6344754615646752,0.9521010071398552
176,0.0,35.0,0.2720454840811298,0.7243344891804184,0.9963799732615484
177,0.0,35.0,0.2601912663053249,0.732603297568623,0.992794563873948
178,0.0,35.0,0.2864949465599543,0.6757914661900396,0.9622864127499939
179,0.0,35.0,0.3859604599713698,0.5319162661514177,0.9178767261227875
180,0.0,36.0,0.4100213517792473,0.5369250070734791,0.9469463588527265
181,0.0,36.0,0.09990200833646029,0.8686947883123302,0.9685967966487904
182,0.0,36.0,0.36029835446500874,0.6060752740100299,0.9663736284750386
183,0.0,36.0,0.38750161235861974,0.5870832157541976,0.9745848281128173
184,0.0,36.0,0.18403561352735479,0.7859116186288334,0.969947232156188
185,0.0,37.0,0.32646403601720697,0.6213250094878003,0.9477890455050072
186,0.0,37.0,0.24696351907215766,0.7254434877333289,0.9724070068054865
187,0.0,37.0,0.39981314576339483,0.5865939890310763,0.986407134794471
188,0.0,37.0,0.31381973858435036,0.6328989031205045,0.9467186417048546
189,0.0,37.0,0.3302696837783693,0.6038798426348584,0.9341495264132277
190,0.0,38.0,0.1556678036772947,0.8254940209209058,0.9811618245982004
191,0.0,38.0,0.28224669279572473,0.7137726809748084,0.9960193737705331
192,0.0,38.0,0.4414506720633161,0.5356503188555249,0.977100990918841
193,0.0,38.0,0.2540222563271898,0.7347952757152062,0.988817532042396
194,0.0,38.0,0.3867277914997014,0.5984684376849649,0.9851962291846663
195,0.0,39.0,0.21378205510510326,0.7838640840284173,0.9976461391335207
196,0.0,39.0,0.2583094034981425,0.7392168242260714,0.9975262277242137
197,0.0,39.0,0.22221337967278637,0.7560451409190057,0.9782585205917921
198,0.0,39.0,0.43790040362040006,0.5068900653567089,0.9447904689771089
199,0.0,39.0,0.30013740491399044,0.6913543876076268,0.9914917925216173
200,1.0,0.0,0.06294391257737617,0.9335532244385363,0.9964971370159124
201,1.0,0.0,0.03255883024166789,0.9640986370301552,0.9966574672718232
202,1.0,0.0,0.0970581276743707,0.888904748369593,0.9859628760439636
203,1.0,0.0,0.008077911088673298,0.989562262427216,0.9976401735158893
204,1.0,0.0,0.03767411910226405,0.9590239970581732,0.9966981161604374
205,1.0,1.0,0.12730765274907124,0.8089899050592348,0.9362975578083061
206,1.0,1.0,0.0632472499618254,0.9278165051096706,0.9910637550714962
207,1.0,1.0,0.02921135111326094,0.9579970361184154,0.9872083872316761
208,1.0,1.0,0.011668200258203478,0.9390869039725712,0.950755104230775
209,1.0,1.0,0.09840538144166645,0.8954408601927718,0.9938462416344382
210,1.0,2.0,0.3574176141173383,0.599455994508098,0.9568736086254362
211,1.0,2.0,0.002460459778169823,0.9924380992526391,0.9948985590308088
212,1.0,2.0,0.028001872023941155,0.9435723934323295,0.9715742654562706
213,1.0,2.0,0.05689536447331707,0.9407423226671763,0.9976376871404932
214,1.0,2.0,0.06940410155975273,0.9096685034393999,0.9790726049991527
215,1.0,3.0,0.11437950526760648,0.8713851356667818,0.9857646409343883
216,1.0,3.0,0.032701022349022016,0.9664692029740676,0.9991702253230896
217,1.0,3.0,0.007771598440450353,0.9868132424839777,0.9945848409244281
218,1.0,3.0,0.10487729878087455,0.8366509125535958,0.9415282113344704
219,1.0,3.0,0.08082404791798216,0.8867243678123725,0.9675484157303548
220,1.0,4.0,0.0382246656002477,0.9531711442144273,0.991395809814675
221,1.0,4.0,0.021044329082957364,0.9723476786840031,0.9933920077669605
222,1.0,4.0,0.055170557916996016,0.9254733603628551,0.9806439182798511
223,1.0,4.0,0.017544195765757217,0.956766811219484,0.9743110069852411
224,1.0,4.0,0.03067041621815348,0.8457292953721992,0.8763997115903527
225,1.0,5.0,0.03423094718341022,0.9530431461776616,0.9872740933610719
226,1.0,5.0,0.0068984017392114474,0.9805082268130185,0.9874066285522299
227,1.0,5.0,0.093701288183721,0.8943119154050053,0.9880132035887261
228,1.0,5.0,0.02070893142358655,0.9704921306315408,0.9912010620551273
229,1.0,5.0,0.019099188549363745,0.9588474128515998,0.9779466014009633
230,1.0,6.0,0.028761376613214977,0.9099918864589303,0.9387532630721452
231,1.0,6.0,0.1001991879667248,0.8877542214870735,0.9879534094537985
232,1.0,6.0,0.06921497593504693,0.8632184803938023,0.9324334563288494
233,1.0,6.0,0.07675555603309762,0.9203295242850077,0.997085080318105
234,1.0,6.0,0.024803573362433242,0.9657866483241542,0.9905902216865874
235,1.0,7.0,0.00039530314872291534,0.9975439946588497,0.9979392978075725
236,1.0,7.0,0.08505558101265571,0.879896546444231,0.9649521274568866
237,1.0,7.0,0.18828769567239922,0.8096509062794669,0.9979386019518661
238,1.0,7.0,0.04239485743904317,0.9553312423399228,0.9977260997789659
239,1.0,7.0,0.11288706730925578,0.8805349190534645,0.9934219863627203
240,1.0,8.0,0.02817486849051506,0.9667054354766194,0.9948803039671344
241,1.0,8.0,0.04208786068241325,0.9570679798403529,0.9991558405227661
242,1.0,8.0,0.046905392632812765,0.9525211758849494,0.999426568517762
243,1.0,8.0,0.08017953917951287,0.9061837433694816,0.9863632825489945
244,1.0,8.0,0.022624962388238953,0.9753483484801094,0.9979733108683483
245,1.0,9.0,0.09289020118498058,0.8370958664497085,0.929986067634689
246,1.0,9.0,0.05416908735066491,0.9036262485471577,0.9577953358978226
247,1.0,9.0,0.0037840486873470147,0.9856835786783945,0.9894676273657416
248,1.0,9.0,0.16920688655493696,0.8210615007287172,0.9902683872836543
249,1.0,9.0,0.09102240823578348,0.8926432044951498,0.9836656127309333
250,1.0,10.0,0.0248327329689536,0.9647863795156832,0.989619112484637
251,1.0,10.0,0.029929552479405503,0.9414248795013108,0.9713544319807161
252,1.0,10.0,0.10021690109961508,0.8543320382648174,0.9545489393644325
253,1.0,10.0,0.08641346095142095,0.9001000112051384,0.9865134721565594
254,1.0,10.0,0.0966187995160765,0.8996162356629869,0.9962350351790633
255,1.0,11.0,0.04188805483364982,0.9439980898312432,0.9858861446648931
256,1.0,11.0,0.09182924381865787,0.9012032945185638,0.9930325383372217
257,1.0,11.0,0.008834760264762095,0.990618793250802,0.9994535535155642
258,1.0,11.0,0.050776516182265974,0.9479208425416945,0.9986973587239605
259,1.0,11.0,0.06600548546515238,0.9310013990981363,0.9970068845632887
260,1.0,12.0,0.01872591027604317,0.9784304414418807,0.9971563517179238
261,1.0,12.0,0.026821029843771556,0.9622823192813001,0.9891033491250716
262,1.0,12.0,0.032558493454781796,0.8999641772715473,0.9325226707263292
263,1.0,12.0,0.08458838195403066,0.897529831593308,0.9821182135473385
264,1.0,12.0,0.10693281208781745,0.8541983389359112,0.9611311510237288
265,1.0,13.0,0.032806866448707554,0.9458274937234933,0.9786343601722011
266,1.0,13.0,0.02739851535593391,0.9576269352381074,0.9850254505940413
267,1.0,13.0,0.00606561003854353,0.9804331153995578,0.9864987254381012
268,1.0,13.0,0.01792947988831158,0.9668683284301436,0.9847978083184553
269,1.0,13.0,0.0656732010061206,0.8676902411701155,0.9333634421762361
270,1.0,14.0,0.06713499836497014,0.9146744525704387,0.981809450935409
271,1.0,14.0,0.017540274414055507,0.9821936136957882,0.9997338881098438
272,1.0,14.0,0.09204829334460128,0.9013133465166295,0.9933616398612307
273,1.0,14.0,0.02333033181424237,0.9450113592933325,0.9683416911075748
274,1.0,14.0,0.023995465672367818,0.95634292003612,0.9803383857084877
275,1.0,15.0,0.028660068904266072,0.9626291205175748,0.9912891894218409
276,1.0,15.0,0.0671371903809329,0.9302782663225838,0.9974154567035166
277,1.0,15.0,0.08787956869475233,0.9041828381799495,0.9920624068747019
278,1.0,15.0,0.06607786800248402,0.8526727569183874,0.9187506249208715
279,1.0,15.0,0.0204849243813869,0.9762318712884883,0.9967167956698751
280,1.0,16.0,0.1300795343686239,0.8333748179418419,0.963454352310466
281,1.0,16.0,0.029591818321415154,0.9612576041086911,0.9908494224301062
282,1.0,16.0,0.1681772931063752,0.8257865418511664,0.9939638349575416
283,1.0,16.0,0.022437102761258647,0.9767729351555252,0.9992100379167836
284,1.0,16.0,0.16486960807048787,0.8350437193747782,0.9999133274452658
285,1.0,17.0,0.14421692795261132,0.8348072980427975,0.979024225995409
286,1.0,17.0,0.05378066857327766,0.9402080853110368,0.9939887538843145
287,1.0,17.0,0.07735046996306767,0.8766462847503689,0.9539967547134367
288,1.0,17.0,0.005065980932222756,0.9737886393868938,0.9788546203191165
289,1.0,17.0,0.07792973843359026,0.9192107102718214,0.9971404487054117
290,1.0,18.0,0.10600951375749149,0.8565600230193258,0.9625695367768173
291,1.0,18.0,0.11498043341746467,0.8847689154536863,0.999749348871151
292,1.0,18.0,0.053395438615817546,0.9323410168987626,0.9857364555145802
293,1.0,18.0,0.02727921101286055,0.9645922495961493,0.9918714606090099
294,1.0,18.0,0.006622148588410306,0.9932103956834823,0.9998325442718926
295,1.0,19.0,0.049075494524518065,0.9448087529198212,0.9938842474443395
296,1.0,19.0,0.1014899336535669,0.8941771309111722,0.9956670645647391
297,1.0,19.0,0.060353183703144964,0.9351898346917445,0.9955430183948896
298,1.0,19.0,0.0998066178404927,0.8745479863456119,0.9743546041861048
299,1.0,19.0,0.1580685188176958,0.8009319915869212,0.959000510404617
300,1.0,20.0,0.01849679691898283,0.9596517493115033,0.9781485462304862
301,1.0,20.0,0.01847557636251503,0.9587536405971425,0.9772292169596576
302,1.0,20.0,0.06434224879907324,0.9200553412261079,0.9843975900251811
303,1.0,20.0,0.02122973883388056,0.9674940356644918,0.9887237744983723
304,1.0,20.0,0.07017849071198513,0.9181318977563662,0.9883103884683513
305,1.0,21.0,0.06740722498056992,0.920015922899724,0.9874231478802938
306,1.0,21.0,0.053788998223032604,0.9120314954353891,0.9658204936584217
307,1.0,21.0,0.03612363615235702,0.9578868136431967,0.9940104497955538
308,1.0,21.0,0.26657244116466366,0.6894364169584758,0.9560088581231393
309,1.0,21.0,0.12721937837007447,0.8461104355689324,0.973329813939007
310,1.0,22.0,0.044654796289116734,0.9437310212909233,0.9883858175800401
311,1.0,22.0,0.0782273227316568,0.827683974541185,0.9059112972728418
312,1.0,22.0,0.02252622206403061,0.9574293144533835,0.9799555365174141
313,1.0,22.0,0.13322278171110155,0.8609045668266424,0.9941273485377439
314,1.0,22.0,0.05041426261684401,0.9443011048699428,0.9947153674867867
315,1.0,23.0,0.01776200167206261,0.9731191860262498,0.9908811876983125
316,1.0,23.0,0.007961218789091536,0.9830968049452362,0.9910580237343276
317,1.0,23.0,0.07048117199693277,0.8814641988894085,0.9519453708863412
318,1.0,23.0,0.04393123045757346,0.9329562671154445,0.976887497573018
319,1.0,23.0,0.05511225816940259,0.9352624630055784,0.990374721174981
320,1.0,24.0,0.11518048414989326,0.878761514840839,0.9939419989907322
321,1.0,24.0,0.027435620934408864,0.9592793203495038,0.9867149412839127
322,1.0,24.0,0.059964738846664346,0.8891211416817115,0.949085880528376
323,1.0,24.0,0.025763842214281477,0.9539887224374293,0.9797525646517107
324,1.0,24.0,0.05968659523197823,0.9282894157498306,0.9879760109818088
325,1.0,25.0,0.01749285393329946,0.953046098844239,0.9705389527775384
326,1.0,25.0,0.07059154847260105,0.9173646402147124,0.9879561886873136
327,1.0,25.0,0.08078228506270413,0.9011606872527792,0.9819429723154833
328,1.0,25.0,0.07302243229711276,0.9189475753650879,0.9919700076622006
329,1.0,25.0,0.011813413192508268,0.9815458145389169,0.9933592277314253
330,1.0,26.0,0.02151644945035413,0.9544071767541602,0.9759236262045144
331,1.0,26.0,0.03781491606189974,0.9575880487304812,0.995402964792381
332,1.0,26.0,0.05794029071699848,0.9197231505213809,0.9776634412383794
333,1.0,26.0,0.04108740598369884,0.9191924502615783,0.9602798562452771
334,1.0,26.0,0.03521331461556568,0.9623677459237635,0.9975810605393293
335,1.0,27.0,0.06156415186517407,0.9118006747716367,0.9733648266368107
336,1.0,27.0,0.011956540490525604,0.9725091668480775,0.9844657073386032
337,1.0,27.0,0.022173867972271274,0.9382502945654687,0.96042416253774
338,1.0,27.0,0.07542252019739747,0.9048538420919934,0.9802763622893907
339,1.0,27.0,0.019213874048772978,0.9565509575659787,0.9757648316147518
340,1.0,28.0,0.06410080701405009,0.9023700514759481,0.9664708584899983
341,1.0,28.0,0.0022910131057378843,0.993800460097245,0.9960914732029829
342,1.0,28.0,0.04165783722745511,0.9564682945479118,0.9981261317753669
343,1.0,28.0,0.002787075296882526,0.9425562650306801,0.9453433403275626
344,1.0,28.0,0.07700020865915319,0.8920172846636164,0.9690174933227697
345,1.0,29.0,0.023918575704198915,0.9281461535092134,0.9520647292134122
346,1.0,29.0,0.06758881419080365,0.9324026420670387,0.9999914562578426
347,1.0,29.0,0.1706154766677414,0.8203987376706646,0.9910142143384061
348,1.0,29.0,0.03898223227608071,0.9539546857293735,0.9929369180054541
349,1.0,29.0,0.20814016976751717,0.7353387978038631,0.9434789675713804
350,1.0,30.0,0.10138622522688381,0.8597776059655468,0.9611638311924307
351,1.0,30.0,0.16090893875099294,0.8002330844326212,0.9611420231836142
352,1.0,30.0,0.11660913308339335,0.8144977615568808,0.9311068946402743
353,1.0,30.0,0.06257885662444476,0.9289642583991232,0.991543115023568
354,1.0,30.0,0.043501815140636654,0.9192022994164305,0.9627041145570672
355,1.0,31.0,0.006576169948815538,0.9845647515708549,0.9911409215196705
356,1.0,31.0,0.11111678157500875,0.8843866226056731,0.995503404180682
357,1.0,31.0,0.14273179204442157,0.8290306374267067,0.9717624294711281
358,1.0,31.0,0.053192167939955015,0.9295087817325786,0.9827009496725337
359,1.0,31.0,0.11146133293004236,0.8433492324652784,0.9548105653953207
360,1.0,32.0,0.0496927345764585,0.9501957804863268,0.9998885150627852
361,1.0,32.0,0.03514750849439239,0.9400636055204957,0.9752111140148881
362,1.0,32.0,0.024141810180632,0.9204584761462983,0.9446002863269302
363,1.0,32.0,0.04026289987552187,0.9257616946202969,0.9660245944958187
364,1.0,32.0,0.33617767053659775,0.6240964187648171,0.9602740893014149
365,1.0,33.0,0.01089560040930729,0.9538740692071339,0.9647696696164413
366,1.0,33.0,0.11427251239010534,0.8695686426792101,0.9838411550693151
367,1.0,33.0,0.04339311318546171,0.9442505855983273,0.987643698783789
368,1.0,33.0,0.030707473037863312,0.9419126975993631,0.9726201706372263
369,1.0,33.0,0.0039650657257796875,0.9859608724022817,0.9899259381280613
370,1.0,34.0,0.0316713999378646,0.965043166129835,0.9967145660676995
371,1.0,34.0,0.04949108174186799,0.9445714438425012,0.9940625255843692
372,1.0,34.0,0.0005061625316089097,0.998913449949638,0.9994196124812471
373,1.0,34.0,0.02340390849775562,0.9679408036020012,0.9913447120997569
374,1.0,34.0,0.012480802421209585,0.9861875608300912,0.9986683632513008
375,1.0,35.0,0.021774137105446286,0.9709034071256099,0.9926775442310561
376,1.0,35.0,0.02804220003716939,0.966566068549041,0.9946082685862104
